Address,Lot Size,Total SQFT,Year Built,Bed,Full Bath,Sale Date,Sale Price,Description
23133 BOCA CLUB COLONY CIR,0.1852,3277,1989,4,3,6/29/22,851000,SINGLE FAMILY
23129 VIA STEL,0.1105,2959,1992,4,3,5/28/21,576000,SINGLE FAMILY
23114 L ERMITAGE CIR,0.2659,3099,1988,4,3,9/6/22,1037500,SINGLE FAMILY
23114 L ERMITAGE CIR,0.2659,3099,1988,4,3,8/16/22,1037500,SINGLE FAMILY
23096 L ERMITAGE CIR,0.2388,4362,1989,4,3,3/8/21,970000,SINGLE FAMILY
22952 IRONWEDGE DR,0.0546,2467,1980,4,3,7/15/21,430000,TOWNHOUSE
2198 DENNY CT,0.2533,3817,1987,4,3,4/16/21,695000,SINGLE FAMILY
21830 BANYANWOOD RD,0.2473,3078,1984,4,2,8/29/22,815000,SINGLE FAMILY
21807 TOWN PLACE DR,0.1504,3288,1987,4,3,10/13/23,1001000,SINGLE FAMILY
21646 CLUB VILLA TER,0.1435,3430,1985,4,3,6/28/23,940000,SINGLE FAMILY
21584 PLUM RD,0.2141,2159,1979,4,2,2/8/22,667000,SINGLE FAMILY
21560 TOLEDO RD,0.1699,2520,1978,4,2,3/1/21,530000,SINGLE FAMILY
N 930 PARKSIDE CIR,0.2773,7038,1986,5,6,1/6/23,1950000,SINGLE FAMILY
N 910 PARKSIDE CIR,0.2773,4091,1988,5,3,9/14/22,1725000,SINGLE FAMILY
6376 PINE JOG AVE,0.2126,2796,1984,5,2,7/1/21,585000,SINGLE FAMILY
6362 PINE JOG AVE,0.1997,3177,1982,5,3,12/3/21,680000,SINGLE FAMILY
6268 VIA PALLADIUM,0.1271,3354,1990,5,2,6/29/22,850000,SINGLE FAMILY
23090 L ERMITAGE CIR,0.1911,3952,1985,5,3,6/30/21,1275000,SINGLE FAMILY
6541 TIMBER LN,0.3617,7199,1980,6,5,4/13/22,1958000,SINGLE FAMILY
6541 TIMBER LN,0.3617,7199,1980,6,5,5/10/21,1425000,SINGLE FAMILY
6518 TIMBER LN,0.2135,4899,1984,6,4,11/12/21,1240000,SINGLE FAMILY
