Address,Lot Size,Total SQFT,Year Built,Bed,Full Bath,Sale Date,Sale Price,Description
118 MORNING DEW CIR,0.0375,2533,2003,3,3,1/31/22,450000,TOWNHOUSE
117 SEGOVIA WAY,0.2705,5787,2003,5,5,7/23/21,1830000,SINGLE FAMILY
117 BILBOA DR,0.2194,3929,2003,4,3,9/25/23,1665000,SINGLE FAMILY
117 BILBOA DR,0.2194,3929,2003,4,3,7/23/21,1550000,SINGLE FAMILY
115 RIVINIA DR,0.0763,2427,2003,3,3,10/13/21,590000,TOWNHOUSE
114 SEGOVIA WAY,0.2591,6587,2003,4,4,11/15/21,2195000,SINGLE FAMILY
114 OSCEOLA LN,0.0275,2274,2003,3,2,3/14/22,484000,TOWNHOUSE
114 JESUP LN,0.0307,2274,2003,3,2,5/27/22,500000,TOWNHOUSE
113 VALENCIA BLVD,0.2725,4640,2003,5,4,8/16/21,2195000,SINGLE FAMILY
113 VALENCIA BLVD,0.2725,4640,2003,5,4,5/10/21,1171254,SINGLE FAMILY
108 MORNING DEW CIR,0.0276,2419,2003,3,2,3/15/22,502000,TOWNHOUSE
108 JESUP LN,0.0461,2533,2003,3,2,9/7/22,520000,TOWNHOUSE
107 SEGOVIA WAY,0.2706,4058,2003,4,3,8/19/22,1786500,SINGLE FAMILY
105 VILLA BELLA,0.292,5793,2003,5,4,6/6/23,2315000,SINGLE FAMILY
104 JESUP LN,0.0298,2274,2003,3,2,9/29/21,394000,TOWNHOUSE
104 ARPEICKA LN,0.0275,2274,2003,3,2,9/7/21,415000,TOWNHOUSE
103 OSCEOLA LN,0.0447,2533,2003,3,2,5/6/22,545000,TOWNHOUSE
4270 MAIN ST,0.0486,2760,2004,3,3,2/4/22,311675,TOWNHOUSE
4245 MAIN ST,0.0335,2484,2004,2,2,5/14/21,390000,TOWNHOUSE
4225 MAIN ST,0.0508,3056,2004,3,3,1/18/24,650000,TOWNHOUSE
421 SAN REMO DR,0.2123,3828,2004,5,3,6/30/22,1350000,SINGLE FAMILY
4199 MAIN ST,0.0529,3056,2004,3,3,2/25/22,640000,TOWNHOUSE
4187 MAYA CAY LN,0.0335,1610,2004,2,2,8/15/22,445000,TOWNHOUSE
4183 MAYA CAY LN,0.0335,1610,2004,3,2,10/2/21,372500,TOWNHOUSE
4182 ST LUKES LN,0.0335,1610,2004,3,2,8/10/22,459000,TOWNHOUSE
4175 MAIN ST,0.0503,2760,2004,3,3,2/28/22,625000,TOWNHOUSE
4171 MAYA CAY LN,0.0335,1610,2004,3,2,3/21/23,450000,TOWNHOUSE
4171 MAIN ST,0.0335,2484,2004,2,2,8/2/23,565000,TOWNHOUSE
4171 MAIN ST,0.0335,2484,2004,2,2,2/10/22,525000,TOWNHOUSE
4170 STADIUM DR,0.0335,1610,2004,3,2,7/19/21,340000,TOWNHOUSE
4166 ST LUKES LN,0.0335,1610,2004,2,2,6/6/22,435000,TOWNHOUSE
4159 MAIN ST,0.0335,2484,2004,2,2,1/19/22,470000,TOWNHOUSE
405 SAN REMO DR,0.2322,5113,2004,5,4,11/16/21,1550000,SINGLE FAMILY
3423 COMMUNITY DR,0.1564,3962,2004,4,3,11/19/21,1200000,SINGLE FAMILY
3415 GREENWAY DR,0.1501,3962,2004,4,3,8/29/23,1075000,SINGLE FAMILY
3411 GREENWAY DR,0.1501,2756,2004,3,2,9/19/22,869000,SINGLE FAMILY
233 SAN REMO DR,0.2645,3828,2004,5,3,2/14/24,1580000,SINGLE FAMILY
225 SAN REMO DR,0.2775,5113,2004,5,4,7/26/21,1565000,SINGLE FAMILY
221 FLORENCE DR,0.1516,3102,2004,3,2,8/25/23,1100000,SINGLE FAMILY
208 FLORENCE DR,0.1552,2853,2004,3,2,11/4/22,825000,SINGLE FAMILY
205 FLORENCE DR,0.1516,3102,2004,3,2,12/15/21,825000,SINGLE FAMILY
200 FLORENCE DR,0.1555,3102,2004,3,2,5/31/23,847000,SINGLE FAMILY
195 SAN REMO DR,0.2566,4789,2004,5,4,2/23/24,1350000,SINGLE FAMILY
188 FLORENCE DR,0.2272,2853,2004,3,2,4/4/23,916000,SINGLE FAMILY
184 SAN REMO DR,0.1679,2756,2004,3,2,12/27/21,797000,SINGLE FAMILY
184 SAN REMO DR,0.1679,2756,2004,3,2,5/11/21,690000,SINGLE FAMILY
184 FLORENCE DR,0.2669,4484,2004,5,4,10/27/23,1250000,SINGLE FAMILY
171 FLORENCE DR,0.2378,5113,2004,5,4,4/8/21,1259000,SINGLE FAMILY
170 SAN REMO DR,0.1557,2853,2004,3,2,5/20/22,899000,SINGLE FAMILY
162 SAN REMO DR,0.1557,2756,2004,3,2,12/13/22,889000,SINGLE FAMILY
154 SAN REMO DR,0.1812,2853,2004,3,2,5/12/21,687500,SINGLE FAMILY
1504 FREDERICK SMALL RD,0.052,1960,2004,3,2,9/17/21,377000,TOWNHOUSE
1476 CUPCOY AVE,0.0335,1610,2004,2,2,11/9/22,445000,TOWNHOUSE
1475 SCILLY CAY LN,0.0335,1610,2004,2,2,8/6/21,365000,TOWNHOUSE
1472 CORBISON POINT PL,0.0335,2484,2004,2,2,4/27/21,430000,TOWNHOUSE
1468 CUPCOY AVE,0.0478,1634,2004,3,2,9/14/22,400000,TOWNHOUSE
1467 SCILLY CAY LN,0.0478,1634,2004,3,2,6/15/21,399999,TOWNHOUSE
1464 CUPCOY AVE,0.0478,1634,2004,3,2,5/28/21,350000,TOWNHOUSE
1463 CADES BAY AVE,0.0478,2760,2004,3,3,2/23/22,550000,TOWNHOUSE
1460 CORBISON POINT PL,0.0335,2484,2004,2,2,5/5/21,390000,TOWNHOUSE
1455 SCILLY CAY LN,0.0335,1610,2004,2,2,8/2/22,425000,TOWNHOUSE
1448 CORBISON POINT PL,0.0335,2484,2004,2,2,7/21/23,550000,TOWNHOUSE
1448 CORBISON POINT PL,0.0335,2484,2004,2,2,4/28/22,535000,TOWNHOUSE
143 FLORENCE DR,0.2174,5113,2004,5,4,5/2/23,1590000,SINGLE FAMILY
140 SEGOVIA WAY,0.2025,6214,2004,5,4,9/25/23,2300000,SINGLE FAMILY
139 FLORENCE DR,0.2108,3828,2004,5,3,6/2/22,1600000,SINGLE FAMILY
136 SEGOVIA WAY,0.2214,5454,2004,6,4,11/22/21,1899999,SINGLE FAMILY
136 FLORENCE DR,0.1872,2853,2004,3,2,8/25/22,950000,SINGLE FAMILY
136 FLORENCE DR,0.1872,2853,2004,3,2,12/7/21,895050,SINGLE FAMILY
123 FLORENCE DR,0.2179,3009,2004,3,2,10/17/23,1155000,SINGLE FAMILY
119 SAN REMO DR,0.2425,3216,2004,3,2,11/18/22,1100000,SINGLE FAMILY
119 SAN REMO DR,0.2425,3216,2004,3,2,3/31/21,818475,SINGLE FAMILY
119 BARCELONA DR,0.1377,5305,2004,6,5,3/10/22,1450000,SINGLE FAMILY
118 SEGOVIA WAY,0.3085,6077,2004,5,4,7/11/23,2150000,SINGLE FAMILY
118 FLORENCE DR,0.192,2756,2004,3,2,7/5/23,900000,SINGLE FAMILY
116 SANTIAGO DR,0.1495,5595,2004,6,5,11/19/21,1291875,SINGLE FAMILY
107 SAN REMO DR,0.2331,2756,2004,3,2,2/13/24,975000,SINGLE FAMILY
107 SAN REMO DR,0.2331,2756,2004,3,2,7/11/22,899900,SINGLE FAMILY
107 BARCELONA DR,0.1383,4864,2004,4,4,9/25/21,1950000,SINGLE FAMILY
106 SEGOVIA WAY,0.2771,6321,2004,4,4,6/14/21,1445000,SINGLE FAMILY
106 FLORENCE DR,0.2193,3216,2004,3,2,5/6/22,935000,SINGLE FAMILY
102 SANTIAGO DR,0.1633,4410,2004,4,3,5/6/22,1761000,SINGLE FAMILY
6031 ROBINSON ST,0.2748,3564,2005,4,3,11/1/21,779900,SINGLE FAMILY
4345 PARKSIDE DR,0.0562,1874,2005,3,2,8/24/23,480000,TOWNHOUSE
4336 BLOWING POINT PL,0.0335,2484,2005,2,2,3/4/21,365000,TOWNHOUSE
4332 MAIN ST,0.0335,2484,2005,2,2,8/2/22,650000,TOWNHOUSE
4329 SAVANNAH BAY PL,0.0335,2484,2005,2,2,4/9/21,335500,TOWNHOUSE
4316 MAIN ST,0.0335,2484,2005,2,2,3/2/22,450000,TOWNHOUSE
4309 PARKSIDE DR,0.0335,1610,2005,3,2,1/11/22,400000,TOWNHOUSE
4308 MAIN ST,0.0335,2484,2005,2,2,10/3/22,330000,TOWNHOUSE
4301 PARKSIDE DR,0.0498,1634,2005,3,2,11/7/22,456000,TOWNHOUSE
4300 BLOWING POINT PL,0.0498,2760,2005,3,3,12/16/21,400000,TOWNHOUSE
4250 MAIN ST,0.0335,2484,2005,2,2,3/31/22,562500,TOWNHOUSE
4246 MAIN ST,0.0335,2484,2005,2,2,5/26/22,649900,TOWNHOUSE
4226 MAIN ST,0.0508,3056,2005,3,3,1/9/24,665000,TOWNHOUSE
4122 OYSTER POND WAY,0.0335,2484,2005,2,2,11/10/23,548700,TOWNHOUSE
4122 GREENWAY DR,0.0335,2484,2005,2,2,6/10/21,400000,TOWNHOUSE
4114 GREENWAY DR,0.0335,2484,2005,2,2,9/26/23,490000,TOWNHOUSE
4114 GREENWAY DR,0.0335,2484,2005,2,2,8/10/23,490000,TOWNHOUSE
3368 COMMUNITY DR,0.0429,2022,2005,3,2,6/11/21,385000,TOWNHOUSE
3344 COMMUNITY DR,0.0534,2901,2005,4,3,10/3/23,685000,TOWNHOUSE
3336 COMMUNITY DR,0.068,2901,2005,4,4,6/14/23,720000,TOWNHOUSE
3336 COMMUNITY DR,0.068,2901,2005,4,4,7/19/22,700000,TOWNHOUSE
3336 COMMUNITY DR,0.068,2901,2005,4,4,3/12/21,464000,TOWNHOUSE
3320 COMMUNITY DR,0.054,2901,2005,4,4,9/4/21,479500,TOWNHOUSE
3293 COMMUNITY DR,0.0429,2022,2005,3,2,2/4/22,489000,TOWNHOUSE
3293 COMMUNITY DR,0.0429,2022,2005,3,2,10/15/21,315000,TOWNHOUSE
3280 COMMUNITY DR,0.0535,2022,2005,3,2,8/3/21,422000,TOWNHOUSE
3272 COMMUNITY DR,0.043,2022,2005,3,2,6/30/22,595000,TOWNHOUSE
3264 COMMUNITY DR,0.043,2022,2005,3,2,5/25/21,430000,TOWNHOUSE
3255 COMMUNITY DR,0.0666,2901,2005,4,3,1/25/24,735000,TOWNHOUSE
3240 COMMUNITY DR,0.0535,2022,2005,3,2,4/20/22,613000,TOWNHOUSE
3239 COMMUNITY DR,0.0535,2022,2005,3,2,3/16/21,412500,TOWNHOUSE
3232 COMMUNITY DR,0.0535,2022,2005,3,2,11/14/23,580000,TOWNHOUSE
3224 COMMUNITY DR,0.043,2022,2005,3,2,2/27/23,495000,TOWNHOUSE
3223 COMMUNITY DR,0.043,2022,2005,3,2,5/25/21,397000,TOWNHOUSE
3215 COMMUNITY DR,0.0535,2022,2005,3,2,8/23/21,430000,TOWNHOUSE
3151 COMMUNITY DR,0.043,2022,2005,3,2,10/1/21,430000,TOWNHOUSE
3144 COMMUNITY DR,0.0615,2022,2005,3,2,7/21/22,589000,TOWNHOUSE
3120 COMMUNITY DR,0.0438,2022,2005,3,2,8/16/21,424000,TOWNHOUSE
3111 COMMUNITY DR,0.043,2022,2005,3,2,3/24/22,440000,TOWNHOUSE
3104 COMMUNITY DR,0.0611,2022,2005,3,2,9/2/21,428000,TOWNHOUSE
3089 COMMUNITY DR,0.0662,2022,2005,3,2,3/14/22,525000,TOWNHOUSE
3081 COMMUNITY DR,0.0422,2022,2005,3,2,10/11/21,425000,TOWNHOUSE
3064 COMMUNITY DR,0.0445,2022,2005,3,2,9/28/21,419200,TOWNHOUSE
3057 COMMUNITY DR,0.0427,2022,2005,3,2,3/31/21,389900,TOWNHOUSE
3049 COMMUNITY DR,0.0533,2022,2005,3,2,11/4/22,617500,TOWNHOUSE
3041 COMMUNITY DR,0.0561,2022,2005,3,2,10/25/21,495000,TOWNHOUSE
3040 COMMUNITY DR,0.0662,2022,2005,3,2,3/29/22,640000,TOWNHOUSE
3025 COMMUNITY DR,0.0428,2022,2005,3,2,4/22/21,412500,TOWNHOUSE
3001 COMMUNITY DR,0.0561,2022,2005,3,2,5/3/21,400000,TOWNHOUSE
2900 COMMUNITY DR,0.0565,2022,2005,3,2,2/5/24,575500,TOWNHOUSE
2857 COMMUNITY DR,0.0656,2022,2005,3,2,5/25/21,420000,TOWNHOUSE
2796 COMMUNITY DR,0.0618,2022,2005,3,2,6/14/22,600000,TOWNHOUSE
2785 COMMUNITY DR,0.0619,2419,2005,3,2,9/20/22,635000,TOWNHOUSE
275 CARAVELLE DR,0.1307,3015,2005,3,2,3/23/22,825000,SINGLE FAMILY
2745 COMMUNITY DR,0.0948,2419,2005,3,2,7/22/21,455000,TOWNHOUSE
2737 COMMUNITY DR,0.0938,2419,2005,3,2,7/14/23,630000,TOWNHOUSE
243 CARAVELLE DR,0.1805,2706,2005,3,2,7/13/23,950000,SINGLE FAMILY
230 CARAVELLE DR,0.1809,4108,2005,5,3,6/7/22,1225000,SINGLE FAMILY
226 CARAVELLE DR,0.1799,3937,2005,5,3,1/28/22,1099000,SINGLE FAMILY
223 SORIANO DR,0.0776,2535,2005,3,3,1/12/24,600000,TOWNHOUSE
190 CARAVELLE DR,0.0761,2419,2005,3,2,2/9/22,578000,TOWNHOUSE
182 CARAVELLE DR,0.0744,2419,2005,3,2,5/4/23,569000,TOWNHOUSE
178 CARAVELLE DR,0.1223,2419,2005,3,2,6/29/22,595000,TOWNHOUSE
1594 GRANDE CULL WAY,0.0335,2484,2005,2,2,4/28/21,400000,TOWNHOUSE
1583 FREDERICK SMALL RD,0.0335,1610,2005,2,2,8/6/21,368000,TOWNHOUSE
1582 GRANDE CULL WAY,0.0478,2508,2005,3,2,5/27/22,555000,TOWNHOUSE
1575 FREDERICK SMALL RD,0.0335,1610,2005,3,2,9/2/21,375000,TOWNHOUSE
1574 FREDERICK SMALL RD,0.0335,1610,2005,3,2,3/1/21,308000,TOWNHOUSE
1571 FREDERICK SMALL RD,0.052,1874,2005,3,2,5/4/22,475000,TOWNHOUSE
1561 FREDERICK SMALL RD,0.052,1874,2005,3,2,11/18/21,392000,TOWNHOUSE
1556 FREDERICK SMALL RD,0.0335,1610,2005,3,2,10/11/21,352000,TOWNHOUSE
1554 LIMETREE BAY AVE,0.0335,2484,2005,2,2,3/8/21,350000,TOWNHOUSE
1546 LIMETREE BAY AVE,0.0335,2484,2005,2,2,10/19/21,415000,TOWNHOUSE
1541 FREDERICK SMALL RD,0.052,2760,2005,3,3,11/5/21,425000,TOWNHOUSE
1541 FREDERICK SMALL RD,0.052,2760,2005,3,3,8/19/21,435500,TOWNHOUSE
1537 CADES BAY AVE,0.0335,2529,2005,2,2,2/23/24,525000,TOWNHOUSE
1530 LIMETREE BAY AVE,0.0335,1610,2005,3,2,12/4/23,465000,TOWNHOUSE
1526 LIMETREE BAY AVE,0.0335,1610,2005,3,2,9/1/23,460000,TOWNHOUSE
1521 CADES BAY AVE,0.047,2760,2005,3,3,4/28/22,599000,TOWNHOUSE
1500 FREDERICK SMALL RD,0.052,1960,2005,3,2,3/24/22,400000,TOWNHOUSE
149 CARAVELLE DR,0.0794,2463,2005,3,3,6/5/23,600000,TOWNHOUSE
1488 FREDERICK SMALL RD,0.0335,1610,2005,2,2,10/29/21,365000,TOWNHOUSE
1484 FREDERICK SMALL RD,0.0335,1610,2005,2,2,9/29/23,395000,TOWNHOUSE
147 SORIANO DR,0.0818,2535,2005,3,3,11/16/23,620000,TOWNHOUSE
145 SEGOVIA WAY,0.3662,7368,2005,5,5,11/3/22,2400000,SINGLE FAMILY
115 SANTANDER DR,0.2717,5430,2005,6,5,3/9/21,1650000,SINGLE FAMILY
108 CARAVELLE DR,0.1384,2463,2005,3,3,12/10/21,474995,TOWNHOUSE
761 DAKOTA DR,0.0555,2320,2006,3,2,8/1/22,503000,TOWNHOUSE
761 DAKOTA DR,0.0555,2320,2006,3,2,12/14/21,479000,TOWNHOUSE
761 DAKOTA DR,0.0555,2320,2006,3,2,8/31/21,425000,TOWNHOUSE
753 DAKOTA DR,0.0552,2320,2006,3,2,4/18/22,590000,TOWNHOUSE
749 DAKOTA DR,0.0806,2884,2006,3,2,7/15/22,680000,TOWNHOUSE
709 DAKOTA DR,0.0536,2016,2006,3,2,12/14/21,438500,TOWNHOUSE
469 CARAVELLE DR,0.2052,3908,2006,5,3,4/29/22,1300000,SINGLE FAMILY
3338 GREENWAY DR,0.3166,6994,2006,4,4,11/1/21,1892000,SINGLE FAMILY
3326 GREENWAY DR,0.2802,5142,2006,4,3,3/30/21,1119500,SINGLE FAMILY
3322 GREENWAY DR,0.2762,4900,2006,4,4,3/16/23,1750000,SINGLE FAMILY
3298 GREENWAY DR,0.28,4900,2006,4,4,4/18/23,1860000,SINGLE FAMILY
2696 COMMUNITY DR,0.1319,3015,2006,3,2,8/7/23,760000,SINGLE FAMILY
2681 COMMUNITY DR,0.1499,2706,2006,3,2,9/23/22,850000,SINGLE FAMILY
228 QUARRY KNOLL WAY,0.0282,2226,2006,2,2,3/23/22,425000,TOWNHOUSE
224 QUARRY KNOLL WAY,0.0282,2226,2006,2,2,5/14/21,340000,TOWNHOUSE
223 MULLIGAN PL,0.0495,2070,2006,3,2,7/21/22,549000,TOWNHOUSE
1829 DAKOTA DR,0.1498,2694,2006,3,2,5/10/21,640000,SINGLE FAMILY
1809 DAKOTA DR,0.1654,4448,2006,5,4,7/5/22,1205000,SINGLE FAMILY
171 MULLIGAN PL,0.0724,2632,2006,3,2,9/11/21,550000,TOWNHOUSE
1701 COMMUNITY DR,0.2427,4840,2006,5,4,5/11/23,1475000,SINGLE FAMILY
166 ENNIS LN,0.1435,4460,2006,4,3,4/26/21,850000,SINGLE FAMILY
159 GREENWICH CIR,0.0278,2286,2006,2,2,3/31/21,362000,TOWNHOUSE
155 MULLIGAN PL,0.0494,1955,2006,3,2,10/23/23,500000,TOWNHOUSE
1545 MEADS BAY LN,0.0335,2484,2006,2,2,3/18/22,555000,TOWNHOUSE
1541 MEADS BAY LN,0.0486,2463,2006,3,2,3/29/21,399000,TOWNHOUSE
153 CAT ROCK LN,0.0423,2286,2006,2,2,9/13/23,500000,TOWNHOUSE
151 MULLIGAN PL,0.0494,1955,2006,3,2,1/31/22,432000,TOWNHOUSE
147 MULLIGAN PL,0.0494,2320,2006,3,2,12/16/22,558000,TOWNHOUSE
143 MULLIGAN PL,0.0722,2632,2006,3,2,5/1/23,685000,TOWNHOUSE
142 CAT ROCK LN,0.0278,2226,2006,2,2,12/16/21,375000,TOWNHOUSE
138 CAT ROCK LN,0.0278,2226,2006,2,2,3/5/21,335000,TOWNHOUSE
128 MIDLETON WAY,0.0492,1908,2006,3,2,6/27/23,495000,TOWNHOUSE
128 MIDLETON WAY,0.0492,1908,2006,3,2,8/27/21,404100,TOWNHOUSE
128 DUNMORE DR,0.1592,4320,2006,4,2,11/25/21,850000,SINGLE FAMILY
126 CASTRIES DR,0.13,3691,2006,4,3,1/3/22,999000,SINGLE FAMILY
124 CAT ROCK LN,0.0278,2226,2006,2,2,9/15/23,490000,TOWNHOUSE
123 MULLIGAN PL,0.0725,2632,2006,3,2,5/17/22,725000,TOWNHOUSE
120 GLENCULLEN CIR,0.1936,2651,2006,3,2,7/28/23,765000,SINGLE FAMILY
120 GLENCULLEN CIR,0.1936,2651,2006,3,2,11/15/21,625000,SINGLE FAMILY
118 CASTRIES DR,0.1349,3015,2006,3,2,11/16/22,930000,SINGLE FAMILY
118 CASTRIES DR,0.1349,3015,2006,3,2,4/29/22,1100000,SINGLE FAMILY
118 CASTRIES DR,0.1349,3015,2006,3,2,9/1/21,700000,SINGLE FAMILY
110 FOXFORD CT,0.1435,2723,2006,2,2,5/10/21,559900,SINGLE FAMILY
108 MIDLETON WAY,0.1434,4151,2006,4,3,9/7/23,1305000,SINGLE FAMILY
107 DUNMORE DR,0.1435,4919,2006,4,2,10/26/22,1120000,SINGLE FAMILY
103 MULLIGAN PL,0.1071,2805,2006,3,2,10/29/21,550000,TOWNHOUSE
103 DUNMORE DR,0.1808,4847,2006,4,2,11/1/22,1210000,SINGLE FAMILY
559 DAKOTA DR,0.0568,2016,2007,3,2,12/3/21,408000,TOWNHOUSE
555 DAKOTA DR,0.0568,2070,2007,3,2,4/28/22,565000,TOWNHOUSE
3465 ELIZABETH ST,0.1641,2727,2007,3,2,4/25/22,990000,SINGLE FAMILY
3458 MALLORY BLVD,0.1967,3493,2007,5,5,2/2/22,1250000,SINGLE FAMILY
3453 ELIZABETH ST,0.1692,3065,2007,2,2,5/27/22,1036500,SINGLE FAMILY
3410 MALLORY BLVD,0.0702,3087,2007,3,3,4/29/22,625000,TOWNHOUSE
3352 MALLORY BLVD,0.0739,3045,2007,3,3,9/30/22,620000,TOWNHOUSE
3344 MALLORY BLVD,0.0895,3087,2007,3,3,5/23/22,695000,TOWNHOUSE
3344 MALLORY BLVD,0.0895,3087,2007,3,3,3/9/21,457000,TOWNHOUSE
306 ENNIS LN,0.0551,2070,2007,3,2,6/29/22,550000,TOWNHOUSE
178 LISMORE LN,0.0494,2070,2007,3,2,9/26/23,600000,TOWNHOUSE
166 LISMORE LN,0.0723,2884,2007,3,2,6/23/23,660000,TOWNHOUSE
166 BANDON LN,0.1447,3478,2007,4,3,11/22/21,845000,SINGLE FAMILY
158 LISMORE LN,0.0794,2704,2007,3,2,6/24/22,769000,TOWNHOUSE
1421 WINDLEY KEY WAY,0.1899,5775,2007,6,5,6/25/21,1565000,SINGLE FAMILY
1418 SUNSHINE DR,0.0732,2475,2007,3,2,7/19/23,674000,TOWNHOUSE
138 TALLOW TRL,0.0839,2969,2007,3,2,2/13/23,665000,TOWNHOUSE
138 LISMORE LN,0.0839,2704,2007,3,2,4/8/22,740000,TOWNHOUSE
134 ENNIS LN,0.05,2320,2007,3,2,6/24/21,430000,TOWNHOUSE
1331 DUVAL ST,0.2912,5259,2007,5,4,6/16/22,2225000,SINGLE FAMILY
1310 SUNSHINE DR,0.0732,2475,2007,3,2,9/23/22,625000,TOWNHOUSE
1307 DUVAL ST,0.2513,4693,2007,5,4,11/8/21,1500000,SINGLE FAMILY
114 LISMORE LN,0.0494,2320,2007,3,2,3/25/22,610000,TOWNHOUSE
110 LISMORE LN,0.0494,2016,2007,3,2,1/11/22,421000,TOWNHOUSE
110 LISMORE LN,0.0494,2016,2007,3,2,8/23/21,392100,TOWNHOUSE
102 TALLOW TRL,0.0798,2877,2007,3,2,5/2/23,695000,TOWNHOUSE
102 LISMORE LN,0.0769,2884,2007,3,2,4/20/21,510000,TOWNHOUSE
3289 DUNCOMBE DR,0.0739,2604,2008,3,2,4/15/22,550000,TOWNHOUSE
3273 WYMBERLY DR,0.1668,3065,2008,2,2,5/13/22,999000,SINGLE FAMILY
3245 WYMBERLY DR,0.1896,3366,2008,4,3,10/31/23,1121000,SINGLE FAMILY
215 EDENBERRY AVE,0.0807,2704,2008,3,2,5/12/21,537500,TOWNHOUSE
211 EDENBERRY AVE,0.0543,2320,2008,3,2,9/27/22,615000,TOWNHOUSE
207 EDENBERRY AVE,0.0543,1955,2008,3,2,3/15/23,490000,TOWNHOUSE
187 EDENBERRY AVE,0.0808,2704,2008,3,2,2/9/22,625000,TOWNHOUSE
171 EDENBERRY AVE,0.0543,2070,2008,3,2,9/26/23,560000,TOWNHOUSE
148 GLENCULLEN CIR,0.1892,4460,2008,4,3,6/23/21,870000,SINGLE FAMILY
1478 JEAGA DR,0.0434,1990,2008,3,2,11/13/21,470000,TOWNHOUSE
1463 JEAGA DR,0.0546,1921,2008,3,2,4/21/21,397000,TOWNHOUSE
1443 JEAGA DR,0.0546,1921,2008,3,2,3/22/21,399000,TOWNHOUSE
1379 RAMSEY WAY,0.0722,2604,2008,3,2,2/21/23,665000,TOWNHOUSE
1378 DAKOTA DR,0.1721,3065,2008,2,2,10/29/21,950000,SINGLE FAMILY
1378 DAKOTA DR,0.1721,3065,2008,2,2,4/1/21,699000,SINGLE FAMILY
1369 ISLAMORADA DR,0.1782,3065,2008,2,2,11/30/23,1200000,SINGLE FAMILY
1361 ISLAMORADA DR,0.1508,3719,2008,4,3,11/16/23,1450000,SINGLE FAMILY
1345 SUNSHINE DR,0.0729,2604,2008,3,2,2/6/23,750000,TOWNHOUSE
1345 SUNSHINE DR,0.0729,2604,2008,3,2,4/12/21,501125,TOWNHOUSE
1322 SUNSHINE DR,0.0732,2604,2008,3,2,7/7/23,615000,TOWNHOUSE
1319 DUVAL ST,0.1646,3197,2008,3,3,5/31/22,1000000,SINGLE FAMILY
1302 SUNSHINE DR,0.1336,2532,2008,3,2,4/8/21,459000,TOWNHOUSE
119 EDENBERRY AVE,0.1504,3557,2008,4,3,3/28/22,1050000,SINGLE FAMILY
107 ENNIS LN,0.05,2320,2008,3,2,12/7/22,550000,TOWNHOUSE
3309 CAROLINE DR,0.3354,5114,2009,5,4,6/20/23,1695000,SINGLE FAMILY
3265 WYMBERLY DR,0.1286,2727,2009,3,2,5/28/21,675100,SINGLE FAMILY
3257 DUNCOMBE DR,0.0739,2604,2009,3,2,1/17/23,685000,TOWNHOUSE
3257 DUNCOMBE DR,0.0739,2604,2009,3,2,3/8/21,515000,TOWNHOUSE
255 EDENBERRY AVE,0.082,2779,2009,3,2,1/26/24,750000,TOWNHOUSE
251 EDENBERRY AVE,0.0543,2320,2009,3,2,2/2/22,540000,TOWNHOUSE
153 GLENCULLEN CIR,0.0494,2242,2009,3,2,10/31/23,610000,TOWNHOUSE
149 GLENCULLEN CIR,0.0494,2242,2009,3,2,3/7/22,615000,TOWNHOUSE
1435 JEAGA DR,0.0434,1990,2009,3,2,10/19/22,615000,TOWNHOUSE
1435 JEAGA DR,0.0434,1990,2009,3,2,7/16/21,456000,TOWNHOUSE
1426 SUNSHINE DR,0.0732,2490,2009,2,2,2/15/23,520000,TOWNHOUSE
1419 JEAGA DR,0.0434,1990,2009,3,2,7/14/21,425000,TOWNHOUSE
1415 JEAGA DR,0.0434,1990,2009,3,2,3/4/22,499900,TOWNHOUSE
1355 JEAGA DR,0.069,1921,2009,3,2,4/14/22,550000,TOWNHOUSE
1174 TROPICAL DR,0.2614,3493,2009,5,4,3/24/23,1275000,SINGLE FAMILY
1170 TROPICAL DR,0.1728,3065,2009,2,2,4/6/23,1195000,SINGLE FAMILY
1170 TROPICAL DR,0.1728,3065,2009,2,2,10/21/22,1025000,SINGLE FAMILY
1169 TROPICAL DR,0.2438,6127,2009,6,5,2/17/23,2300000,SINGLE FAMILY
1166 KEY LARGO ST,0.1377,2852,2009,3,3,3/16/22,1000000,SINGLE FAMILY
1162 TROPICAL DR,0.2,3493,2009,5,4,10/14/23,1240000,SINGLE FAMILY
1158 TROPICAL DR,0.1728,3065,2009,2,2,1/7/22,862500,SINGLE FAMILY
1157 KEY LARGO ST,0.2416,6523,2009,6,5,8/1/23,2200000,SINGLE FAMILY
1153 KEY LARGO ST,0.1107,3823,2009,4,3,12/11/22,1070000,SINGLE FAMILY
111 TULLAMORE AVE,0.2166,4271,2009,4,3,10/29/21,1050000,SINGLE FAMILY
109 GLENCULLEN CIR,0.0494,2184,2009,3,2,6/2/22,649900,TOWNHOUSE
615 DAKOTA DR,0.0832,2884,2010,3,2,9/29/21,520000,TOWNHOUSE
3463 MALLORY BLVD,0.1272,3719,2010,4,3,4/8/21,817500,SINGLE FAMILY
3436 CAROLINE DR,0.2298,5775,2010,6,5,5/8/23,1925000,SINGLE FAMILY
3428 CAROLINE DR,0.1656,3065,2010,2,2,6/6/23,1190000,SINGLE FAMILY
3428 CAROLINE DR,0.1656,3065,2010,2,2,9/21/21,810000,SINGLE FAMILY
3305 CAROLINE DR,0.2355,3197,2010,3,3,10/27/22,1200000,SINGLE FAMILY
